# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0	0.000333	0	4.5	0.051281	3.40739e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000334	0	3.82	0.110394	4.59609e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000335	0	47.8	0.015163	1.0472e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000336	0	4.24	0.0456594	2.98382e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000337	0	3.8	0.0615006	3.75838e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000338	0	4.14	0.0670312	2.58783e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000339	0	47.2	0.0187162	1.30528e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00034	0	19.28	0.0633512	2.07187e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000341	0	4.3	0.0549693	2.47321e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000342	0	3.88	0.0602456	5.03602e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000343	0	3.94	0.124376	4.96877e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000344	0	4.38	0.0748502	9.70019e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000345	0	4.12	0.0309868	1.77951e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000346	0	4.3	0.0719796	3.56693e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000347	0	3.88	0.0682089	3.75572e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
