2 1 0 0.379632 0.28 1031.34 -43.596 0.40238 1.48405 0.00302877 -43.596 0.40238 1.48405 0.00302877 0.973569 0 0.316872 0 1.19597 0 0.986039 0 
2 1 0 0.374152 0.28 1031.34 -43.0965 0.415659 1.50284 0.00282481 -43.0965 0.415659 1.50284 0.00282481 0.973569 0 0.317034 0 1.19031 0 0.985997 0 
2 1 0 0.368968 0.28 1031.34 -42.5971 0.429062 1.52159 0.00263454 -42.5971 0.429062 1.52159 0.00263454 0.973569 0 0.317274 0 1.18436 0 0.985959 0 
2 1 0 0.364072 0.28 1031.34 -42.0976 0.442569 1.54032 0.00245706 -42.0976 0.442569 1.54032 0.00245706 0.973569 0 0.317591 0 1.17814 0 0.985925 0 
2 1 0 0.35946 0.28 1031.34 -41.5982 0.456162 1.55902 0.00229151 -41.5982 0.456162 1.55902 0.00229151 0.973569 0 0.317982 0 1.17164 0 0.985897 0 
2 1 0 0.355126 0.28 1031.34 -41.0988 0.469821 1.57769 0.00213708 -41.0988 0.469821 1.57769 0.00213708 0.973569 0 0.318446 0 1.16489 0 0.985873 0 
2 1 0 0.351064 0.28 1031.34 -40.5993 0.483525 1.59633 0.00199305 -40.5993 0.483525 1.59633 0.00199305 0.973569 0 0.31898 0 1.1579 0 0.985855 0 
2 1 0 0.347267 0.28 1031.34 -40.0999 0.497254 1.61495 0.0018587 -40.0999 0.497254 1.61495 0.0018587 0.973569 0 0.319581 0 1.15067 0 0.985843 0 
2 1 0 0.343731 0.28 1031.34 -39.6004 0.510987 1.63355 0.00173339 -39.6004 0.510987 1.63355 0.00173339 0.973569 0 0.320247 0 1.14322 0 0.985837 0 
2 1 0 0.340449 0.28 1031.34 -39.101 0.524704 1.65212 0.00161651 -39.101 0.524704 1.65212 0.00161651 0.973569 0 0.320976 0 1.13558 0 0.985838 0 
2 1 0 0.337415 0.28 1031.34 -38.6015 0.538383 1.67067 0.0015075 -38.6015 0.538383 1.67067 0.0015075 0.973569 0 0.321763 0 1.12774 0 0.985846 0 
2 1 0 0.334625 0.28 1031.34 -38.102 0.552005 1.6892 0.00140584 -38.102 0.552005 1.6892 0.00140584 0.973569 0 0.322607 0 1.11972 0 0.985864 0 
2 1 0 0.332072 0.28 1031.34 -37.6026 0.56555 1.70771 0.00131102 -37.6026 0.56555 1.70771 0.00131102 0.973569 0 0.323503 0 1.11154 0 0.985891 0 
2 1 0 0.329751 0.28 1031.34 -37.1031 0.578998 1.7262 0.00122258 -37.1031 0.578998 1.7262 0.00122258 0.973569 0 0.324449 0 1.10322 0 0.985931 0 
2 1 0 0.327657 0.28 1031.34 -36.6036 0.592329 1.74467 0.00114011 -36.6036 0.592329 1.74467 0.00114011 0.973569 0 0.32544 0 1.09476 0 0.985985 0 
2 1 0 0.325785 0.28 1031.34 -36.1041 0.605526 1.76312 0.00106319 -36.1041 0.605526 1.76312 0.00106319 0.973569 0 0.326473 0 1.08617 0 0.986058 0 
2 1 0 0.324129 0.28 1031.34 -35.6046 0.618571 1.78155 0.000991451 -35.6046 0.618571 1.78155 0.000991451 0.973569 0 0.327544 0 1.07748 0 0.986153 0 
2 1 0 0.322685 0.28 1031.34 -35.1052 0.631448 1.79997 0.00092455 -35.1052 0.631448 1.79997 0.00092455 0.973569 0 0.328649 0 1.06869 0 0.986277 0 
2 1 0 0.321447 0.28 1031.34 -34.6057 0.64414 1.81837 0.000862159 -34.6057 0.64414 1.81837 0.000862159 0.973569 0 0.329784 0 1.0598 0 0.986442 0 
2 1 0 0.320411 0.28 1031.34 -34.1062 0.656633 1.83675 0.000803974 -34.1062 0.656633 1.83675 0.000803974 0.973569 0 0.330944 0 1.05081 0 0.986664 0 
2 1 0 0.319572 0.28 1031.34 -33.6066 0.668912 1.85512 0.000749713 -33.6066 0.668912 1.85512 0.000749713 0.973569 0 0.332126 0 1.04172 0 0.98697 0 
2 1 0 0.318927 0.28 1031.34 -33.1071 0.680966 1.87348 0.00069911 -33.1071 0.680966 1.87348 0.00069911 0.973569 0 0.333324 0 1.03247 0 0.987411 0 
2 1 0 0.318469 0.28 1031.34 -32.6076 0.692783 1.89181 0.00065192 -32.6076 0.692783 1.89181 0.00065192 0.973569 0 0.334534 0 1.02299 0 0.988101 0 
2 1 0 0.318197 0.28 1031.34 -32.1081 0.704353 1.91014 0.000607913 -32.1081 0.704353 1.91014 0.000607913 0.973569 0 0.335751 0 1.01296 0 0.989348 0 
2 1 0 0.318104 0.28 1031.34 -31.6085 0.715665 1.92845 0.000566875 -31.6085 0.715665 1.92845 0.000566875 0.973569 0 0.336971 0 1.00039 0 0.993178 0 
1 1 0 0.318104 0.28 1031.34 -31.5987 0.715886 1.92881 0.000566092 -31.5987 0.715886 1.92881 0.000566092 0.973569 0 0.336996 0 0.999996 0 0.993398 0 
1 1 0 0.318192 0.28 712.22 -31.0991 0.726929 1.94711 0.000527874 -31.0991 0.726929 1.94711 0.000527874 0.973569 0 0.338214 0 0.992347 0.00875469 0.992347 -0.00875469 
1 1 0 0.318452 0.28 551.87 -30.5996 0.7377 1.9654 0.000492236 -30.5996 0.7377 1.9654 0.000492236 0.973569 0 0.339426 0 0.988026 0.0112494 0.988026 -0.0112494 
1 1 0 0.318882 0.28 523.237 -30.1 0.748193 1.98367 0.000459001 -30.1 0.748193 1.98367 0.000459001 0.973569 0 0.340626 0 0.98374 0.0118136 0.98374 -0.0118136 
1 1 0 0.319477 0.28 569.966 -29.6004 0.758404 2.00193 0.000428009 -29.6004 0.758404 2.00193 0.000428009 0.973569 0 0.34181 0 0.979494 0.0107982 0.979494 -0.0107982 
1 1 0 0.320234 0.28 799.403 -29.1009 0.76833 2.02018 0.000399109 -29.1009 0.76833 2.02018 0.000399109 0.973569 0 0.342974 0 0.975294 0.00766582 0.975294 -0.00766582 
